Protein,Protein ID,Entry Name,Gene,CTRL-1,CTRL-2,CTRL-3,PTX3-1,PTX3-2,PTX3-3,mean c,mean ptx3,FC,log2FC,P.value,Sig
sp|P17612|KAPCA_HUMAN,P17612,KAPCA_HUMAN,PRKACA,0.758163699,1.53579633,1.6375767,1.291707291,1.204246178,1.729940696,1.310512243,1.408631388,1.074870835,0.104163304,0.775672094,not significant
sp|P17655|CAN2_HUMAN,P17655,CAN2_HUMAN,CAPN2,25.61231418,24.45801867,30.20889648,25.87077543,24.40582335,29.24879271,26.75974311,26.50846383,0.990609802,-0.013611198,0.917097293,not significant
sp|P17676|CEBPB_HUMAN,P17676,CEBPB_HUMAN,CEBPB,0.56998338,0.367371306,0.522767526,0.470457004,6.671390724,0.398629082,0.486707404,2.51349227,5.164277858,2.368566625,0.385016251,not significant
sp|P17706|PTN2_HUMAN,P17706,PTN2_HUMAN,PTPN2,0.000249487,0.000241214,0.000253648,0.000258488,0.000256791,0.000264092,0.000248116,0.00025979,1.04705051,0.06633104,0.052175215,not significant
sp|P17812|PYRG1_HUMAN,P17812,PYRG1_HUMAN,CTPS1,54.96309667,63.93413497,71.46068392,62.75585304,49.38450412,72.14859692,63.45263852,61.42965136,0.968118155,-0.046744961,0.81610572,not significant
sp|P17813|EGLN_HUMAN,P17813,EGLN_HUMAN,ENG,0.146401478,0.118892985,0.125755311,0.155798853,0.177280225,0.125341746,0.130349925,0.152806941,1.172282544,0.229320331,0.261387859,not significant
sp|P17844|DDX5_HUMAN,P17844,DDX5_HUMAN,DDX5,31.67741813,32.17941754,31.07684073,33.67047411,30.86956874,31.33221806,31.6445588,31.9574203,1.009886739,0.014193501,0.751841847,not significant
sp|P17858|PFKAL_HUMAN,P17858,PFKAL_HUMAN,PFKL,8.638481303,11.91561938,10.91866685,11.75077461,12.35649864,12.34518427,10.49092251,12.15081917,1.158222183,0.211912034,0.169021804,not significant
sp|P17900|SAP3_HUMAN,P17900,SAP3_HUMAN,GM2A,0.900473317,0.592485822,2.419802177,0.60199617,2.695542865,0.601905905,1.304253772,1.29981498,0.996596681,-0.004918326,0.996291929,not significant
sp|P17931|LEG3_HUMAN,P17931,LEG3_HUMAN,LGALS3,0.000249487,0.000241214,0.000253648,0.000258488,0.000256791,0.000264092,0.000248116,0.00025979,1.04705051,0.06633104,0.052175215,not significant
sp|P17980|PRS6A_HUMAN,P17980,PRS6A_HUMAN,PSMC3,43.3188198,46.06275419,40.76218716,44.51826215,41.2401418,43.76602438,43.38125372,43.17480944,0.995241164,-0.006881937,0.915316657,not significant
sp|P17987|TCPA_HUMAN,P17987,TCPA_HUMAN,TCP1,71.7350202,76.9545552,95.94971436,86.24762952,72.51566291,87.61997674,81.54642992,82.12775639,1.007128779,0.010248169,0.950483837,not significant
sp|P18031|PTN1_HUMAN,P18031,PTN1_HUMAN,PTPN1,2.179837298,3.202253138,3.222492037,2.40718185,2.462396945,3.178306492,2.868194158,2.682628429,0.935302243,-0.096495448,0.684551079,not significant
sp|P18074|ERCC2_HUMAN,P18074,ERCC2_HUMAN,ERCC2,0.000249487,0.024875673,2.042757107,0.000258488,0.000256791,0.000264092,0.689294089,0.00025979,0.000376893,-11.37355618,0.366190409,not significant
sp|P18077|RL35A_HUMAN,P18077,RL35A_HUMAN,RPL35A,3.191900652,7.617216392,6.981799653,7.234240808,5.530390911,6.540667315,5.930305566,6.435099678,1.085121097,0.117856052,0.74815444,not significant
sp|P18084|ITB5_HUMAN,P18084,ITB5_HUMAN,ITGB5,1.539997336,1.367108465,0.732852152,2.300331716,1.403217468,0.84090542,1.213319318,1.514818201,1.248490961,0.320185377,0.572180369,not significant
sp|P18085|ARF4_HUMAN,P18085,ARF4_HUMAN,ARF4,16.27407438,25.46935486,20.72553913,20.7103331,17.44533265,26.26891166,20.82298946,21.47485914,1.031305288,0.044471464,0.868676587,not significant
sp|P18124|RL7_HUMAN,P18124,RL7_HUMAN,RPL7,10.3778109,14.5129248,17.60094593,14.21851945,9.599560456,13.56365522,14.16389388,12.46057838,0.879742427,-0.184846905,0.53946938,not significant
sp|P18206|VINC_HUMAN,P18206,VINC_HUMAN,VCL,324.5510645,323.7214301,299.4331171,361.492402,360.0465601,332.4189776,315.9018706,351.3193132,1.112115331,0.153306409,0.047656261,not significant
sp|P18433|PTPRA_HUMAN,P18433,PTPRA_HUMAN,PTPRA,0.099132216,0.115699006,0.065108964,0.101754008,0.098003999,0.075850629,0.093313395,0.091869545,0.984526873,-0.022497509,0.936183181,not significant
sp|P18583|SON_HUMAN,P18583,SON_HUMAN,SON,7.919574049,7.941829066,5.919452535,7.309174342,9.021214943,6.567172929,7.260285217,7.632520738,1.051270096,0.072133379,0.725668085,not significant
sp|P18615|NELFE_HUMAN,P18615,NELFE_HUMAN,NELFE,1.625437521,1.085387889,0.286275574,1.279900413,3.050624117,1.249852738,0.999033661,1.860125756,1.861925006,0.896794966,0.292592051,not significant
sp|P18621|RL17_HUMAN,P18621,RL17_HUMAN,RPL17,36.11890733,38.13323593,43.17841495,34.62615725,41.99396943,40.37782496,39.1435194,38.99931721,0.996316065,-0.005324609,0.964754207,not significant
sp|P18669|PGAM1_HUMAN,P18669,PGAM1_HUMAN,PGAM1,131.4716832,109.5383004,139.6653401,135.8456694,144.9016725,159.5073031,126.8917746,146.7515483,1.156509544,0.209777172,0.154529854,not significant
sp|P18754|RCC1_HUMAN,P18754,RCC1_HUMAN,RCC1,30.26815069,26.88874516,31.89976749,28.8130848,29.28398356,31.10732961,29.68555445,29.73479932,1.001658884,0.00239128,0.977387788,not significant
sp|P18827|SDC1_HUMAN,P18827,SDC1_HUMAN,SDC1,0.099632796,0.02598212,0.000253648,0.105768184,0.170415855,0.107360275,0.041956188,0.127848105,3.047181137,1.607475262,0.078827708,not significant
sp|P18858|DNLI1_HUMAN,P18858,DNLI1_HUMAN,LIG1,0.70401381,0.440864823,1.39932614,0.42181218,0.687291139,0.577323258,0.848068258,0.562142192,0.662850174,-0.593245284,0.388901143,not significant
sp|P18859|ATP5J_HUMAN,P18859,ATP5J_HUMAN,ATP5PF,22.78796789,22.32432679,25.93492752,28.95174656,34.54909359,22.12828145,23.6824074,28.54304053,1.205242358,0.269323282,0.266394185,not significant
sp|P18887|XRCC1_HUMAN,P18887,XRCC1_HUMAN,XRCC1,0.204781858,0.309228019,0.250089609,0.247383866,0.231933961,0.240500867,0.254699829,0.239939565,0.942048394,-0.08612692,0.654422221,not significant
sp|P19022|CADH2_HUMAN,P19022,CADH2_HUMAN,CDH2,4.435683196,4.058434761,2.318973568,4.443569579,5.540891286,4.771247866,3.604363842,4.918569577,1.36461517,0.44849416,0.145553662,not significant
sp|P19174|PLCG1_HUMAN,P19174,PLCG1_HUMAN,PLCG1,0.000249487,0.000241214,0.184465197,0.142596351,0.000256791,0.180550425,0.061651966,0.107801189,1.748544223,0.806154284,0.605124719,not significant
sp|P19256|LFA3_HUMAN,P19256,LFA3_HUMAN,CD58,1.678125032,1.026850116,0.966289957,1.331459632,1.770028115,1.877118162,1.223755035,1.659535303,1.356100899,0.439464524,0.197744856,not significant
sp|P19338|NUCL_HUMAN,P19338,NUCL_HUMAN,NCL,342.3779854,378.8514177,298.0169031,317.9641823,336.7070793,328.353013,339.7487687,327.6747582,0.964461945,-0.052203781,0.641241924,not significant
sp|P19367|HXK1_HUMAN,P19367,HXK1_HUMAN,HK1,8.288831885,10.28210211,10.05010341,9.147293573,7.971094646,11.3066259,9.540345802,9.475004706,0.993151077,-0.0099149,0.957851098,not significant
sp|P19387|RPB3_HUMAN,P19387,RPB3_HUMAN,POLR2C,1.439496249,1.230446644,1.656809247,1.453636044,1.583809441,1.553240375,1.442250713,1.53022862,1.061000425,0.085425234,0.533314716,not significant
sp|P19388|RPAB1_HUMAN,P19388,RPAB1_HUMAN,POLR2E,1.785878442,1.466327667,1.968331929,1.652560493,1.419637094,0.961287425,1.740179346,1.344495004,0.772618642,-0.372171606,0.189367615,not significant
sp|P19404|NDUV2_HUMAN,P19404,NDUV2_HUMAN,NDUFV2,4.236052288,3.923398214,3.221036551,4.926936379,4.171658883,4.983576574,3.793495684,4.694057279,1.237396235,0.30730755,0.086530754,not significant
sp|P19474|RO52_HUMAN,P19474,RO52_HUMAN,TRIM21,0.374068418,0.397211907,0.477060464,0.352870594,0.382839187,0.526598332,0.416113596,0.420769371,1.011188711,0.016052262,0.943775757,not significant
sp|P19525|E2AK2_HUMAN,P19525,E2AK2_HUMAN,EIF2AK2,5.633587595,6.331572511,6.811457487,5.651028214,5.266207952,5.546430149,6.258872531,5.487888772,0.876817469,-0.189651553,0.09939695,not significant
sp|P19532|TFE3_HUMAN,P19532,TFE3_HUMAN,TFE3,0.292417681,0.505321882,0.144421531,0.600241592,0.679787493,0.202405204,0.314053698,0.494144763,1.573440358,0.653922494,0.376163265,not significant
sp|P19623|SPEE_HUMAN,P19623,SPEE_HUMAN,SRM,7.888979411,9.06825777,8.59499512,9.019606735,11.07512929,9.63991974,8.517410767,9.911551922,1.163681334,0.21869604,0.116670854,not significant
sp|P19784|CSK22_HUMAN,P19784,CSK22_HUMAN,CSNK2A2,2.055200236,1.645528577,2.623244577,2.01613564,1.312669365,1.686542325,2.10799113,1.671782443,0.793069012,-0.334481681,0.279224683,not significant
sp|P19823|ITIH2_HUMAN,P19823,ITIH2_HUMAN,ITIH2,0.443586904,0.332700004,1.279231186,0.587124703,0.672724734,0.000264092,0.685172698,0.420037843,0.613039376,-0.705948353,0.508853431,not significant
sp|P19838|NFKB1_HUMAN,P19838,NFKB1_HUMAN,NFKB1,1.127288202,1.259176765,1.214487554,0.996864922,1.268131883,1.856508312,1.200317507,1.373835039,1.144559694,0.194792708,0.536077957,not significant
sp|P19971|TYPH_HUMAN,P19971,TYPH_HUMAN,TYMP,6.313054015,7.586140267,5.140952328,6.115510619,6.477578011,5.021949574,6.346715537,5.871679401,0.925152446,-0.112236984,0.597999806,not significant
sp|P20020|AT2B1_HUMAN,P20020,AT2B1_HUMAN,ATP2B1,1.103090434,0.729175663,0.917279121,0.934524644,0.706456888,0.828707469,0.916515073,0.823229667,0.898217271,-0.154863633,0.501663886,not significant
sp|P20042|IF2B_HUMAN,P20042,IF2B_HUMAN,EIF2S2,11.2446728,8.718830601,14.43737718,11.25851552,9.098128038,11.68503693,11.46696019,10.68056016,0.931420357,-0.10249568,0.690803894,not significant
sp|P20073|ANXA7_HUMAN,P20073,ANXA7_HUMAN,ANXA7,23.17981454,24.34091206,22.333172,23.57206119,20.25153405,18.99788242,23.28463287,20.94049255,0.899326722,-0.153082758,0.189238069,not significant
sp|P20290|BTF3_HUMAN,P20290,BTF3_HUMAN,BTF3,18.67087781,22.31217356,18.09567454,20.85331759,26.09464248,24.13279215,19.69290864,23.69358407,1.2031531,0.266820236,0.118723486,not significant
sp|P20337|RAB3B_HUMAN,P20337,RAB3B_HUMAN,RAB3B,0.221903211,0.157894773,0.210976134,0.235108958,0.14435535,0.337620489,0.196924706,0.239028266,1.21380537,0.279537109,0.516377389,not significant
sp|P20338|RAB4A_HUMAN,P20338,RAB4A_HUMAN,RAB4A,12.31873394,0.38069023,9.674100465,17.60522019,17.34874578,5.656433774,7.457841545,13.53679991,1.815109618,0.860056678,0.319398702,not significant
sp|P20339|RAB5A_HUMAN,P20339,RAB5A_HUMAN,RAB5A,0.165182033,0.253940704,0.066335758,0.271403712,0.287221724,0.278883776,0.161819498,0.279169737,1.725192206,0.786757104,0.097089521,not significant
sp|P20340|RAB6A_HUMAN,P20340,RAB6A_HUMAN,RAB6A,6.478824636,8.950518399,8.885173581,7.997192281,6.040894418,6.953168888,8.104838872,6.997085196,0.863321937,-0.212029447,0.32595837,not significant
sp|P20618|PSB1_HUMAN,P20618,PSB1_HUMAN,PSMB1,12.26011723,17.46275918,19.16285354,11.54138275,12.08165861,20.46737216,16.29524332,14.69680451,0.901907644,-0.148948387,0.676530917,not significant
sp|P20645|MPRD_HUMAN,P20645,MPRD_HUMAN,M6PR,4.492414461,4.150842483,4.906631088,4.800700993,4.871497873,6.428948399,4.516629344,5.367049088,1.18828637,0.248882559,0.212917538,not significant
sp|P20674|COX5A_HUMAN,P20674,COX5A_HUMAN,COX5A,33.84617009,31.76676558,31.63453727,33.83973311,41.86287475,43.29479812,32.41582431,39.66580199,1.223655509,0.291197459,0.07482492,not significant
sp|P20700|LMNB1_HUMAN,P20700,LMNB1_HUMAN,LMNB1,83.2562816,106.1819418,97.90866202,109.6057375,100.7534246,101.1907261,95.78229514,103.8499627,1.084229216,0.116669787,0.330839934,not significant
sp|P20810|ICAL_HUMAN,P20810,ICAL_HUMAN,CAST,60.53752765,46.32715083,40.60534843,59.29824381,72.15150836,56.03972888,49.15667564,62.49649368,1.271373478,0.346387898,0.158253603,not significant
sp|P20839|IMDH1_HUMAN,P20839,IMDH1_HUMAN,IMPDH1,2.299299744,2.547854818,2.170936393,2.585335489,2.311587789,3.017292886,2.339363652,2.638072055,1.127687888,0.173367825,0.269654198,not significant
sp|P20933|ASPG_HUMAN,P20933,ASPG_HUMAN,AGA,0.000249487,0.000241214,0.000253648,0.000258488,0.000256791,0.000264092,0.000248116,0.00025979,1.04705051,0.06633104,0.052175215,not significant
sp|P20936|RASA1_HUMAN,P20936,RASA1_HUMAN,RASA1,0.000249487,0.000241214,0.000253648,0.000258488,0.000256791,0.000264092,0.000248116,0.00025979,1.04705051,0.06633104,0.052175215,not significant
sp|P20962|PTMS_HUMAN,P20962,PTMS_HUMAN,PTMS,15.08315747,14.05797167,11.44145274,15.5620436,18.98928276,17.91477105,13.52752729,17.48869914,1.292823053,0.370524829,0.055760232,not significant
sp|P21127|CD11B_HUMAN,P21127,CD11B_HUMAN,CDK11B,2.457506747,1.252445357,3.82159023,2.053439152,2.441524449,5.384281323,2.510514111,3.293081641,1.311716045,0.391455445,0.576006649,not significant
sp|P21281|VATB2_HUMAN,P21281,VATB2_HUMAN,ATP6V1B2,6.964505243,4.57618872,7.502688359,7.505718817,6.816705916,7.924788891,6.347794107,7.415737875,1.168238564,0.224334915,0.326332947,not significant
sp|P21283|VATC1_HUMAN,P21283,VATC1_HUMAN,ATP6V1C1,2.68362307,3.074742333,2.797772254,4.47838969,2.660064404,2.562745632,2.852045886,3.233733242,1.133829318,0.181203479,0.579437793,not significant
sp|P21291|CSRP1_HUMAN,P21291,CSRP1_HUMAN,CSRP1,22.53771968,23.66695877,23.86793601,25.99509016,21.81617039,29.85950485,23.35753815,25.89025513,1.108432531,0.148520958,0.343457497,not significant
sp|P21333|FLNA_HUMAN,P21333,FLNA_HUMAN,FLNA,901.0157461,900.8953115,950.97605,931.1134734,833.3480597,937.0794618,917.6290359,900.513665,0.981348268,-0.027162874,0.672049276,not significant
sp|P21399|ACOHC_HUMAN,P21399,ACOHC_HUMAN,ACO1,18.49714138,33.8980274,25.68317263,28.24900155,29.98159769,33.89904393,26.0261138,30.70988106,1.179964143,0.238743019,0.38017025,not significant
sp|P21741|MK_HUMAN,P21741,MK_HUMAN,MDK,0.027032238,0.000241214,0.000253648,0.000258488,0.000256791,0.000264092,0.0091757,0.00025979,0.028312863,-5.142398568,0.374495737,not significant
sp|P21796|VDAC1_HUMAN,P21796,VDAC1_HUMAN,VDAC1,42.53784304,48.42622978,60.29221503,48.57579053,38.98398634,46.75465318,50.41876262,44.77147668,0.887992373,-0.171380809,0.39935552,not significant
sp|P21912|SDHB_HUMAN,P21912,SDHB_HUMAN,SDHB,7.99754312,9.646411331,7.59849308,7.256981788,13.21207664,7.012850937,8.414149177,9.160636455,1.088718094,0.12263044,0.742709368,not significant
sp|P21926|CD9_HUMAN,P21926,CD9_HUMAN,CD9,15.07064768,15.03212544,12.98829285,19.15696845,18.52712651,16.37470984,14.36368866,18.0196016,1.254524658,0.327140828,0.028253917,not significant
sp|P21964|COMT_HUMAN,P21964,COMT_HUMAN,COMT,9.981675318,10.81484591,9.84146128,11.75126118,11.83453056,7.515760906,10.21266084,10.36718422,1.01513057,0.021665304,0.920693717,not significant
sp|P21980|TGM2_HUMAN,P21980,TGM2_HUMAN,TGM2,25.46620141,19.35741819,29.09259686,20.80214322,30.52907364,19.54848449,24.63873882,23.62656712,0.9589195,-0.060518386,0.832495979,not significant
sp|P22033|MUTA_HUMAN,P22033,MUTA_HUMAN,MMUT,1.245693875,1.363285605,1.715918272,0.575581786,1.707221855,1.030283473,1.441632584,1.104362371,0.766049813,-0.384489887,0.399294971,not significant
sp|P22059|OSBP1_HUMAN,P22059,OSBP1_HUMAN,OSBP,3.442028994,4.121182576,4.772251944,3.908522496,3.796898808,4.079576414,4.111821171,3.928332573,0.955375346,-0.065860448,0.664662798,not significant
sp|P22061|PIMT_HUMAN,P22061,PIMT_HUMAN,PCMT1,43.51670523,53.30234976,43.20639088,52.9758557,45.01847195,45.77470692,46.67514862,47.92301152,1.02673506,0.038063955,0.779835344,not significant
sp|P22087|FBRL_HUMAN,P22087,FBRL_HUMAN,FBL,13.02033639,12.95111102,19.35895617,12.5990537,8.328883797,12.25847701,15.11013453,11.06213817,0.732100575,-0.449886238,0.18457602,not significant
sp|P22102|PUR2_HUMAN,P22102,PUR2_HUMAN,GART,22.16334691,28.9634621,30.06354292,31.62515256,27.47927123,30.64055889,27.06345064,29.91499423,1.105365115,0.144522987,0.361298776,not significant
sp|P22164|VL2_HPV57,P22164,VL2_HPV57,L2,6.989938441,5.958684336,7.427543808,5.156462262,6.032103732,5.163347298,6.792055528,5.450637764,0.802501944,-0.317423208,0.062498257,not significant
sp|P22234|PUR6_HUMAN,P22234,PUR6_HUMAN,PAICS,16.67358623,31.72965015,21.31670383,22.43639238,22.69907566,32.7118755,23.23998007,25.94911451,1.11657215,0.159076477,0.653307712,not significant
sp|P22307|SCP2_HUMAN,P22307,SCP2_HUMAN,SCP2,7.568112879,10.37065138,8.630873645,11.266657,11.93469535,8.682971978,8.856545968,10.62810811,1.200028561,0.263068742,0.239978416,not significant
sp|P22314|UBA1_HUMAN,P22314,UBA1_HUMAN,UBA1,280.3267602,296.8780208,287.2342083,300.0896416,277.6723194,291.8106868,288.1463298,289.8575493,1.005938717,0.008542417,0.843312553,not significant
sp|P22392|NDKB_HUMAN,P22392,NDKB_HUMAN,NME2,37.73141706,37.92598684,49.11555243,45.45421669,43.79838864,33.01642576,41.59098544,40.7563437,0.979932148,-0.029246237,0.885046378,not significant
sp|P22413|ENPP1_HUMAN,P22413,ENPP1_HUMAN,ENPP1,0.341583768,0.092547246,0.000253648,0.287023433,0.000256791,0.000264092,0.144794887,0.095848105,0.661957802,-0.595188843,0.743809102,not significant
sp|P22570|ADRO_HUMAN,P22570,ADRO_HUMAN,FDXR,5.732429664,4.442512127,1.145156954,1.012307848,0.936556358,0.863988808,3.773366248,0.937617671,0.248483081,-2.008780471,0.106604254,not significant
sp|P22626|ROA2_HUMAN,P22626,ROA2_HUMAN,HNRNPA2B1,345.2395514,365.3496942,317.243317,362.3896978,339.4942575,363.9312311,342.6108542,355.2717288,1.036954097,0.052352031,0.473855625,not significant
sp|P22670|RFX1_HUMAN,P22670,RFX1_HUMAN,RFX1,0.070730388,0.060877317,0.091453859,0.059917133,0.05101758,0.037230711,0.074353855,0.049388475,0.664235565,-0.590233124,0.08909059,not significant
sp|P22681|CBL_HUMAN,P22681,CBL_HUMAN,CBL,1.504966129,1.404136107,1.013892738,1.576549602,1.079297787,0.789655057,1.307664991,1.148500815,0.878283676,-0.187241105,0.592812151,not significant
sp|P22695|QCR2_HUMAN,P22695,QCR2_HUMAN,UQCRC2,20.33971073,20.13661925,25.56158121,20.3455222,19.49850811,20.39972687,22.01263706,20.08125239,0.912260187,-0.132482739,0.343519433,not significant
sp|P22830|HEMH_HUMAN,P22830,HEMH_HUMAN,FECH,7.751976305,10.03499006,12.27502221,7.867703553,9.209103014,9.934403186,10.02066286,9.003736584,0.898517065,-0.15438219,0.518812696,not significant
sp|P23025|XPA_HUMAN,P23025,XPA_HUMAN,XPA,0.203160905,0.000241214,0.000253648,0.106064372,0.000256791,0.068237167,0.067885256,0.05818611,0.857124414,-0.222423464,0.902550964,not significant
sp|P23193|TCEA1_HUMAN,P23193,TCEA1_HUMAN,TCEA1,17.3738688,15.17200243,8.806219515,16.48167661,21.60756348,17.73125937,13.78403025,18.60683315,1.349883366,0.43283476,0.182813913,not significant
sp|P23229|ITA6_HUMAN,P23229,ITA6_HUMAN,ITGA6,5.671585422,5.14984099,3.970518236,7.417606019,7.471187075,5.413995697,4.930648216,6.767596264,1.37255711,0.456866178,0.094973435,not significant
sp|P23246|SFPQ_HUMAN,P23246,SFPQ_HUMAN,SFPQ,71.44655566,77.51548892,86.96576978,76.04073482,72.19151293,95.71528945,78.64260479,81.31584573,1.033992274,0.048225405,0.770697556,not significant
sp|P23258|TBG1_HUMAN,P23258,TBG1_HUMAN,TUBG1,3.797871228,4.794409834,3.906032305,4.426423053,3.834524966,3.777209301,4.166104456,4.012719107,0.963182548,-0.054118842,0.705521694,not significant
sp|P23284|PPIB_HUMAN,P23284,PPIB_HUMAN,PPIB,61.1335977,78.7110603,92.5402419,68.96148962,69.21494529,87.87462536,77.4616333,75.35035342,0.972744186,-0.039867643,0.857610788,not significant
sp|P23368|MAOM_HUMAN,P23368,MAOM_HUMAN,ME2,2.539338629,5.092190481,4.606718026,4.644637586,5.144164243,6.988029217,4.079415712,5.592277015,1.370852448,0.455073295,0.226143686,not significant
sp|P23381|SYWC_HUMAN,P23381,SYWC_HUMAN,WARS1,9.399232341,13.3220382,16.90447161,13.73383949,12.61393324,15.11068021,13.20858072,13.81948431,1.04625051,0.065228326,0.802366984,not significant
sp|P23396|RS3_HUMAN,P23396,RS3_HUMAN,RPS3,69.09582022,71.77237653,93.34071929,64.0152587,51.4511286,80.38869428,78.06963868,65.28502719,0.836240929,-0.258009438,0.323429316,not significant
sp|P23434|GCSH_HUMAN,P23434,GCSH_HUMAN,GCSH,2.215188218,1.870327917,1.637092208,2.664056289,3.381096155,1.954533435,1.907536114,2.66656196,1.39790903,0.483270479,0.163069742,not significant
sp|P23458|JAK1_HUMAN,P23458,JAK1_HUMAN,JAK1,0.000249487,0.200343112,0.244553839,0.000258488,0.000256791,0.000264092,0.148382146,0.00025979,0.001750819,-9.157754046,0.120057165,not significant
sp|P23497|SP100_HUMAN,P23497,SP100_HUMAN,SP100,4.162393312,4.435633572,4.251715048,4.85231471,6.154507108,4.601076606,4.283247311,5.202632808,1.214646839,0.280536909,0.132730818,not significant
sp|P23526|SAHH_HUMAN,P23526,SAHH_HUMAN,AHCY,50.74010883,70.13953354,83.54704191,75.04952717,60.39371559,92.78765859,68.14222809,76.07696712,1.116443786,0.158910612,0.584435701,not significant
sp|P23528|COF1_HUMAN,P23528,COF1_HUMAN,CFL1,645.0308075,614.3328766,572.3808197,613.8406292,610.8500781,612.8789506,610.5815013,612.5232193,1.003180113,0.004580653,0.931019675,not significant
sp|P23588|IF4B_HUMAN,P23588,IF4B_HUMAN,EIF4B,34.53292585,31.65013124,32.31188721,51.48987731,49.84356249,41.89533287,32.8316481,47.74292422,1.454173853,0.54019976,0.008466875,not significant
sp|P23743|DGKA_HUMAN,P23743,DGKA_HUMAN,DGKA,1.741394115,1.417337485,1.3272464,1.138907261,1.650791141,1.411109407,1.495326,1.40026927,0.936430765,-0.094755763,0.649984432,not significant
sp|P23786|CPT2_HUMAN,P23786,CPT2_HUMAN,CPT2,0.000249487,0.678406921,0.000253648,0.000258488,0.000256791,0.000264092,0.226303352,0.00025979,0.001147974,-9.766694489,0.373916584,not significant
sp|P23919|KTHY_HUMAN,P23919,KTHY_HUMAN,DTYMK,16.14731105,16.07654611,12.86437854,13.04515364,17.30598321,16.99793676,15.0294119,15.78302454,1.050142523,0.070585141,0.688528816,not significant
sp|P23921|RIR1_HUMAN,P23921,RIR1_HUMAN,RRM1,0.048963953,0.091398634,0.292868736,0.000258488,0.000256791,0.000264092,0.144410441,0.00025979,0.001798972,-9.118611589,0.127851309,not significant
sp|P24390|ERD21_HUMAN,P24390,ERD21_HUMAN,KDELR1,0.047862975,0.11484363,0.178470347,0.081604513,0.073262033,0.27550791,0.113725651,0.143458152,1.261440591,0.335072263,0.715833921,not significant
sp|P24534|EF1B_HUMAN,P24534,EF1B_HUMAN,EEF1B2,162.2402094,141.6379351,105.7984185,167.5900644,171.9557174,150.2354255,136.5588543,163.2604024,1.19553143,0.257652059,0.207444726,not significant
sp|P24539|AT5F1_HUMAN,P24539,AT5F1_HUMAN,ATP5PB,10.55870142,13.11866593,18.88204923,11.85985427,8.154227389,13.47579249,14.18647219,11.16329138,0.786896928,-0.345753419,0.359325099,not significant
sp|P24666|PPAC_HUMAN,P24666,PPAC_HUMAN,ACP1,12.30814126,9.714560845,5.235960531,13.89415689,12.17685134,13.27926582,9.086220879,13.11675802,1.443587845,0.529658901,0.13084043,not significant
sp|P24752|THIL_HUMAN,P24752,THIL_HUMAN,ACAT1,34.05312432,36.93313376,48.11232832,31.52531563,38.44287484,32.03490582,39.6995288,34.0010321,0.856459337,-0.223543344,0.303541076,not significant
